ruler,frequency,roi_2.numLooks,key_resp_5.keys,rdtDropTime,rdtPressTime,reactionPress.keys,participant,block_number,fixation_cond,trialNumber,rt,identifier
BW,Low,3,None,1,1.35043849993963,g,21551,1,peripheral,2,350.43849993962795,21551_1
BW,Low,38,None,2,2.2165511000203,g,21551,1,peripheral,3,216.55110002029687,21551_1
RG,High,1,None,1.5,1.85093240009155,g,21551,1,peripheral,4,350.93240009155124,21551_1
RG,Low,1,None,2,2.28371870005503,g,21551,1,peripheral,5,283.71870005503297,21551_1
RG,High,1,None,2,2.21707149990834,g,21551,1,peripheral,6,217.07149990834296,21551_1
BW,High,1,None,1,1.10069440002553,g,21551,1,peripheral,7,100.69440002553165,21551_1
BW,High,0,None,1.5,1.86738640000112,g,21551,1,peripheral,8,367.38640000112355,21551_1
RG,Low,0,None,8,8.26768629997969,g,21551,1,peripheral,9,267.68629997968674,21551_1
RG,High,3,None,2,2.33453700004611,g,21551,1,peripheral,10,334.5370000461121,21551_1
RG,Low,2,None,1,1.23366410005838,g,21551,1,peripheral,11,233.6641000583768,21551_1
RG,High,5,None,2.5,2.78325129998848,g,21551,1,peripheral,12,283.2512999884784,21551_1
BW,High,11,None,1.5,1.90045710001141,g,21551,1,peripheral,13,400.45710001140833,21551_1
BW,High,0,None,2.5,2.86705869995058,g,21551,1,peripheral,14,367.05869995057583,21551_1
BW,Low,20,None,1,1.25052840006538,g,21551,1,peripheral,15,250.52840006537735,21551_1
BW,Low,9,None,1.5,1.75094810000155,g,21551,1,peripheral,16,250.9481000015512,21551_1
BW,High,2,None,7,7.3175135999918,g,21551,1,peripheral,17,317.5135999917984,21551_1
BW,Low,2,None,1.5,1.76767470000777,g,21551,1,peripheral,18,267.67470000777394,21551_1
RG,Low,20,None,2,2.28401730000041,g,21551,1,peripheral,19,284.01730000041425,21551_1
RG,Low,1,None,4.500000000000001,4.784452999942,g,21551,1,peripheral,20,284.45299994200377,21551_1
BW,High,6,None,6.5,6.76736430008896,g,21551,1,peripheral,21,267.36430008895695,21551_1
RG,High,18,None,1,1.3009105999954,g,21551,1,peripheral,22,300.9105999954045,21551_1
RG,High,13,None,8,8.33439830003772,g,21551,1,peripheral,23,334.3983000377193,21551_1
BW,Low,7,None,4.500000000000001,4.7671088000061,g,21551,1,peripheral,24,267.10880000609814,21551_1
BW,Low,11,None,1.5,1.73421210004017,g,21551,1,peripheral,25,234.21210004016757,21551_1
RG,High,12,None,1,1.21653610002249,g,21551,1,peripheral,26,216.5361000224948,21551_1
RG,Low,4,None,7,7.29996689991094,g,21551,1,peripheral,27,299.9668999109417,21551_1
RG,Low,17,None,2,2.24990150006488,g,21551,1,peripheral,28,249.9015000648801,21551_1
BW,Low,3,space,1.5,1.89997610007413,g,21551,1,peripheral,29,399.97610007412754,21551_1
BW,High,27,None,1,1.2002516000066,g,21551,1,peripheral,30,200.25160000659525,21551_1
BW,High,23,None,2,2.18399689998478,g,21551,1,peripheral,31,183.99689998477697,21551_1
RG,High,2,None,1,1.35077360004652,g,21551,1,peripheral,32,350.7736000465229,21551_1
RG,Low,1,space,1,1.31747100001667,g,21548,4,central,1,317.47100001666695,21548_4
RG,High,1,space,7,7.40116240002681,g,21548,4,central,2,401.1624000268057,21548_4
BW,High,2,space,3.5,3.9515195999993,g,21548,4,central,3,451.51959999930114,21548_4
RG,Low,2,space,1,1.38371199998073,g,21548,4,central,4,383.7119999807328,21548_4
BW,Low,1,space,1.5,1.88355550006963,g,21548,4,central,5,383.5555000696329,21548_4
BW,Low,0,space,2,2.36738539999351,g,21548,4,central,7,367.38539999350905,21548_4
BW,High,1,space,1.5,1.86727709998377,g,21548,4,central,8,367.2770999837669,21548_4
BW,High,1,space,1,1.40140040009283,g,21548,4,central,9,401.4004000928253,21548_4
RG,Low,0,space,2.5,2.78386450000107,g,21548,4,central,10,283.8645000010729,21548_4
BW,Low,1,space,1.5,1.76694500003941,g,21548,4,central,11,266.94500003941357,21548_4
BW,High,0,space,2,2.36796879989561,g,21548,4,central,12,367.96879989560694,21548_4
RG,High,0,space,7,7.31703899998683,g,21548,4,central,13,317.0389999868348,21548_4
BW,Low,1,space,1.5,1.80086720001418,g,21548,4,central,14,300.86720001418144,21548_4
RG,Low,1,space,3.5,3.80092549999245,g,21548,4,central,15,300.9254999924451,21548_4
RG,High,0,space,3.5,3.88411240000278,g,21548,4,central,16,384.1124000027776,21548_4
BW,Low,1,space,2.5,2.75074609997682,g,21548,4,central,17,250.74609997682273,21548_4
RG,High,1,space,3.5,3.90026699996088,g,21548,4,central,18,400.266999960877,21548_4
BW,High,0,space,6,6.36764159996528,g,21548,4,central,19,367.6415999652818,21548_4
BW,High,0,space,6,6.40011000004597,g,21548,4,central,20,400.1100000459701,21548_4
RG,Low,1,space,1,1.33434820000548,g,21548,4,central,21,334.34820000547916,21548_4
RG,High,3,space,1.5,1.86739929998294,g,21548,4,central,22,367.3992999829352,21548_4
RG,Low,2,space,4.500000000000001,4.90027710003778,g,21548,4,central,23,400.2771000377825,21548_4
BW,Low,1,space,2.5,2.78430079994723,g,21548,4,central,24,284.300799947232,21548_4
RG,High,0,space,6,6.36769560002722,g,21548,4,central,25,367.69560002721846,21548_4
RG,High,1,space,1.5,1.86709750001319,g,21548,4,central,26,367.0975000131875,21548_4
RG,Low,3,space,5.5,5.81795629998669,g,21548,4,central,27,317.9562999866903,21548_4
BW,Low,0,space,1,1.26685999997426,g,21548,4,central,28,266.85999997425824,21548_4
BW,High,0,space,1,1.33390480000526,g,21548,4,central,29,333.90480000525713,21548_4
BW,Low,1,space,1,1.26670959999319,g,21548,4,central,30,266.70959999319166,21548_4
RG,Low,0,space,2,2.35111789999064,g,21548,4,central,32,351.1178999906406,21548_4
RG,High,3,space,6,6.467251900001429,g,21548,3,peripheral,1,467.251900001429,21548_3
BW,Low,1,space,2,2.367325900006108,g,21548,3,peripheral,3,367.325900006108,21548_3
RG,Low,1,space,1,1.300221599987708,g,21548,3,peripheral,4,300.22159998770803,21548_3
BW,Low,1,space,1,1.3340619000373408,g,21548,3,peripheral,5,334.0619000373408,21548_3
RG,High,3,space,1,1.467031899956055,g,21548,3,peripheral,6,467.031899956055,21548_3
RG,Low,1,space,6,6.284556500031613,g,21548,3,peripheral,7,284.5565000316128,21548_3
BW,High,3,space,2.5,2.9337705000070855,g,21548,3,peripheral,8,433.77050000708505,21548_3
BW,Low,1,space,2,2.3004383000079542,g,21548,3,peripheral,9,300.43830000795424,21548_3
BW,High,1,space,1,1.3339724999386817,g,21548,3,peripheral,10,333.9724999386815,21548_3
RG,Low,1,space,1.5,1.817768199951388,g,21548,3,peripheral,11,317.76819995138794,21548_3
RG,High,1,space,4,4.3672256000572816,g,21548,3,peripheral,12,367.22560005728155,21548_3
BW,High,1,space,1,1.3832706999965012,g,21548,3,peripheral,13,383.2706999965012,21548_3
RG,High,4,space,4,4.400316799990833,g,21548,3,peripheral,14,400.3167999908328,21548_3
BW,Low,2,space,2,2.3514454000396654,g,21548,3,peripheral,15,351.4454000396654,21548_3
RG,Low,1,space,1,1.4833731000544503,g,21548,3,peripheral,16,483.37310005445033,21548_3
RG,High,0,space,2.5,2.884011899936013,g,21548,3,peripheral,17,384.0118999360129,21548_3
RG,Low,3,space,4.500000000000001,4.85048939997796,g,21548,3,peripheral,18,350.4893999779588,21548_3
BW,High,1,space,4.999999999999999,5.367166899959557,g,21548,3,peripheral,20,367.16689995955767,21548_3
BW,Low,0,space,1,1.2840032000094652,g,21548,3,peripheral,21,284.0032000094652,21548_3
RG,Low,0,space,1,1.417441500001587,g,21548,3,peripheral,23,417.441500001587,21548_3
RG,High,2,space,1,1.3000223999843001,g,21548,3,peripheral,24,300.0223999842999,21548_3
RG,Low,0,space,7,7.333815600024536,g,21548,3,peripheral,25,333.81560002453625,21548_3
BW,Low,2,space,1.5,1.8184470999985933,g,21548,3,peripheral,26,318.4470999985931,21548_3
RG,High,1,space,2.5,3.001319900038652,g,21548,3,peripheral,27,501.3199000386521,21548_3
BW,Low,4,space,2.5,2.9008667999878526,g,21548,3,peripheral,29,400.866799987853,21548_3
RG,Low,1,space,2.5,2.800061499932781,g,21548,3,peripheral,30,300.06149993278086,21548_3
BW,High,4,space,2,2.417553799925372,g,21548,3,peripheral,31,417.553799925372,21548_3
BW,High,3,space,1,1.500708100036718,g,21548,3,peripheral,32,500.70810003671795,21548_3
BW,High,1,space,3.0000000000000004,3.384609399945475,g,21548,2,peripheral,1,384.6093999454747,21548_2
RG,Low,1,space,2,2.4005190999014303,g,21548,2,peripheral,2,400.5190999014303,21548_2
BW,High,3,space,2.5,2.9013057000702247,g,21548,2,peripheral,3,401.3057000702247,21548_2
RG,Low,0,space,1,1.3513464001007378,g,21548,2,peripheral,4,351.3464001007378,21548_2
RG,High,1,space,8,8.400343299959786,g,21548,2,peripheral,5,400.34329995978624,21548_2
RG,High,1,space,2.5,2.9842581999255344,g,21548,2,peripheral,6,484.2581999255344,21548_2
BW,Low,1,space,3.0000000000000004,3.4514957000501454,g,21548,2,peripheral,7,451.49570005014493,21548_2
BW,Low,1,space,2,2.333955399924889,g,21548,2,peripheral,8,333.9553999248892,21548_2
RG,Low,1,space,4.500000000000001,4.834140799939632,g,21548,2,peripheral,9,334.1407999396315,21548_2
BW,High,1,space,2.5,2.933620199910365,g,21548,2,peripheral,10,433.62019991036505,21548_2
RG,Low,1,space,1.5,1.8169374000281096,g,21548,2,peripheral,11,316.93740002810955,21548_2
RG,High,1,space,1,1.4840672999853268,g,21548,2,peripheral,12,484.0672999853268,21548_2
BW,Low,1,space,2.5,2.9171580999391153,g,21548,2,peripheral,13,417.1580999391158,21548_2
BW,High,0,space,1,1.4181475000223145,g,21548,2,peripheral,14,418.1475000223145,21548_2
BW,Low,0,space,2,2.3840858000330627,g,21548,2,peripheral,15,384.0858000330627,21548_2
RG,High,0,space,3.5,3.8506527999415994,g,21548,2,peripheral,16,350.6527999415998,21548_2
RG,High,0,space,2.5,2.9513305999571458,g,21548,2,peripheral,17,451.33059995714575,21548_2
BW,Low,0,space,3.5,3.9341331999748945,g,21548,2,peripheral,19,434.13319997489543,21548_2
RG,Low,1,space,1,1.3837583999847993,g,21548,2,peripheral,20,383.7583999847991,21548_2
BW,Low,1,space,1,1.4505034000612795,g,21548,2,peripheral,21,450.50340006127954,21548_2
RG,Low,1,space,4.999999999999999,5.350240399944596,g,21548,2,peripheral,22,350.2403999445969,21548_2
RG,High,1,space,2.5,2.90092949999962,g,21548,2,peripheral,23,400.92949999962,21548_2
BW,High,0,space,1,1.5506189999869093,g,21548,2,peripheral,24,550.6189999869091,21548_2
BW,Low,1,space,5.5,5.884439800051041,g,21548,2,peripheral,25,384.43980005104095,21548_2
RG,Low,3,space,1.5,1.8184935000026599,g,21548,2,peripheral,26,318.4935000026601,21548_2
BW,High,2,space,2,2.40082620002795,g,21548,2,peripheral,27,400.8262000279501,21548_2
RG,High,1,space,1.5,1.9336557000642642,g,21548,2,peripheral,28,433.655700064264,21548_2
BW,High,1,space,1.5,1.9009540000697598,g,21548,2,peripheral,29,400.95400006976,21548_2
RG,High,0,space,4.500000000000001,4.8676958999130875,g,21548,2,peripheral,31,367.6958999130875,21548_2
BW,Low,1,space,1,1.3343956000171602,g,21548,2,peripheral,32,334.3956000171602,21548_2
RG,High,1,space,2,2.350449400022626,g,21548,1,central,1,350.4494000226259,21548_1
BW,High,2,space,1,1.3665826000506058,g,21548,1,central,2,366.58260005060583,21548_1
BW,High,2,space,1,1.4501953000435606,g,21548,1,central,3,450.19530004356056,21548_1
RG,Low,1,space,4,4.318327600019984,g,21548,1,central,4,318.32760001998395,21548_1
BW,Low,2,space,3.5,3.8343596999766305,g,21548,1,central,5,334.3596999766314,21548_1
BW,Low,2,space,2.5,2.834258900023997,g,21548,1,central,6,334.25890002399683,21548_1
RG,High,1,space,1.5,1.8837479000212625,g,21548,1,central,7,383.74790002126247,21548_1
RG,Low,1,space,6.5,6.784797199885361,g,21548,1,central,8,284.7971998853609,21548_1
BW,High,0,space,1,1.434453299967572,g,21548,1,central,9,434.4532999675721,21548_1
BW,High,1,space,3.5,3.9355190000496805,g,21548,1,central,10,435.5190000496809,21548_1
RG,Low,1,space,1.5,1.8002160999458283,g,21548,1,central,11,300.2160999458283,21548_1
RG,High,1,space,7.500000000000001,7.900342000066303,g,21548,1,central,12,400.3420000663018,21548_1
RG,Low,1,space,2,2.333760099951178,g,21548,1,central,13,333.76009995117784,21548_1
BW,Low,1,space,1,1.5175495999865234,g,21548,1,central,14,517.5495999865234,21548_1
BW,Low,1,space,3.5,3.933778200065717,g,21548,1,central,15,433.7782000657171,21548_1
RG,High,0,space,2.5,2.90092360007111,g,21548,1,central,16,400.92360007110983,21548_1
BW,High,1,space,2,2.450499700033106,g,21548,1,central,17,450.4997000331059,21548_1
RG,High,1,space,1.5,1.9004651999566704,g,21548,1,central,18,400.4651999566704,21548_1
RG,Low,1,space,1,1.2846467000199482,g,21548,1,central,19,284.6467000199482,21548_1
BW,Low,1,space,1,1.3503256000112742,g,21548,1,central,20,350.3256000112742,21548_1
BW,High,1,space,8,8.368295299937017,g,21548,1,central,21,368.29529993701726,21548_1
BW,Low,1,space,4,4.284146499936469,g,21548,1,central,22,284.1464999364689,21548_1
RG,High,2,space,1,1.3677775000687689,g,21548,1,central,23,367.77750006876886,21548_1
RG,Low,1,space,4.500000000000001,4.78342759993393,g,21548,1,central,24,283.42759993392883,21548_1
RG,Low,1,space,1,1.2842641999013722,g,21548,1,central,25,284.2641999013722,21548_1
BW,Low,0,space,1,1.534230099990964,g,21548,1,central,29,534.2300999909639,21548_1
BW,High,3,space,7,7.400218199938536,g,21548,1,central,30,400.2181999385357,21548_1
RG,High,1,space,3.5,3.8505485000787303,g,21548,1,central,32,350.5485000787294,21548_1
BW,High,1,space,1.5,1.88367930008098,g,21545,4,central,1,383.67930008098483,21545_4
BW,Low,1,space,5.5,5.81693149998318,g,21545,4,central,2,316.93149998318404,21545_4
RG,High,1,space,1,1.38301069999579,g,21545,4,central,3,383.0106999957934,21545_4
BW,Low,1,space,1,1.33478659996763,g,21545,4,central,4,334.7865999676287,21545_4
RG,High,1,space,3.5,3.91760349995457,g,21545,4,central,5,417.60349995456636,21545_4
RG,Low,1,space,2.5,2.80005600000732,g,21545,4,central,6,300.05600000731647,21545_4
BW,High,1,space,3.5,3.88371660001576,g,21545,4,central,7,383.7166000157599,21545_4
RG,Low,1,space,1,1.33376790001057,g,21545,4,central,8,333.7679000105709,21545_4
RG,High,1,space,5.5,5.90105720004067,g,21545,4,central,9,401.05720004066825,21545_4
RG,Low,1,space,7,7.38441860000603,g,21545,4,central,10,384.418600006029,21545_4
RG,Low,1,space,3.0000000000000004,3.48363880009856,g,21545,4,central,11,483.6388000985603,21545_4
BW,Low,1,space,1.5,1.80198350001592,g,21545,4,central,12,301.9835000159219,21545_4
RG,High,1,space,3.5,3.86711780005135,g,21545,4,central,13,367.1178000513455,21545_4
BW,High,1,space,5.5,5.98411309998482,g,21545,4,central,14,484.11309998482466,21545_4
BW,High,2,space,8,8.43435420002788,g,21545,4,central,15,434.35420002788305,21545_4
BW,Low,6,space,1.5,1.8007660000585,g,21545,4,central,16,300.76600005850196,21545_4
RG,Low,2,space,4.999999999999999,5.46651170006953,g,21545,4,central,17,466.5117000695327,21545_4
BW,Low,1,space,4,4.3507042999845,g,21545,4,central,18,350.7042999844998,21545_4
BW,High,4,space,4.999999999999999,5.4668608000502,g,21545,4,central,19,466.86080005019994,21545_4
RG,High,1,space,1,1.41719009994995,g,21545,4,central,20,417.1900999499485,21545_4
BW,Low,1,space,2.5,2.83378220000304,g,21545,4,central,21,333.7822000030428,21545_4
RG,High,1,space,3.0000000000000004,3.50023709994275,g,21545,4,central,22,500.2370999427508,21545_4
RG,Low,1,space,7.500000000000001,7.88408569991589,g,21545,4,central,23,384.085699915885,21545_4
BW,High,1,space,7,7.45041040005162,g,21545,4,central,24,450.4104000516236,21545_4
BW,Low,3,space,2,2.33402780001052,g,21545,4,central,25,334.0278000105168,21545_4
BW,High,0,space,3.5,3.85012770001777,g,21545,4,central,26,350.12770001776516,21545_4
RG,High,1,space,1.5,1.83388869999908,g,21545,4,central,27,333.8886999990791,21545_4
BW,Low,0,space,4.999999999999999,5.31683690007776,g,21545,4,central,28,316.83690007776113,21545_4
RG,Low,3,space,1,1.41728419996798,g,21545,4,central,29,417.2841999679804,21545_4
RG,Low,1,space,7.500000000000001,7.96740289998706,g,21545,4,central,30,467.4028999870634,21545_4
RG,High,2,space,1.5,1.96748150000349,g,21545,4,central,31,467.4815000034869,21545_4
BW,High,1,space,1.5,1.96803400001954,g,21545,4,central,32,468.0340000195429,21545_4
BW,Low,4,space,1.5,1.90026649995707,g,21545,3,peripheral,1,400.2664999570695,21545_3
RG,Low,1,space,3.0000000000000004,3.43360840005334,g,21545,3,peripheral,2,433.6084000533442,21545_3
RG,High,1,space,1.5,2.06751439999789,g,21545,3,peripheral,4,567.51439999789,21545_3
BW,High,1,space,5.5,5.91866050008684,g,21545,3,peripheral,5,418.66050008684397,21545_3
RG,Low,2,space,3.0000000000000004,3.3344242000021,g,21545,3,peripheral,6,334.4242000021036,21545_3
RG,High,2,space,3.0000000000000004,3.5507356999442,g,21545,3,peripheral,7,550.7356999441977,21545_3
BW,Low,1,space,6,6.38517220003996,g,21545,3,peripheral,8,385.17220003996044,21545_3
RG,Low,2,space,1.5,1.90044460003264,g,21545,3,peripheral,9,400.4446000326425,21545_3
BW,High,0,space,1.5,2.01734529994428,g,21545,3,peripheral,10,517.3452999442816,21545_3
RG,High,1,space,1,1.48540380003396,g,21545,3,peripheral,11,485.4038000339642,21545_3
BW,High,1,space,1,1.40186910005286,g,21545,3,peripheral,12,401.86910005286336,21545_3
RG,High,3,space,1,1.41745960002299,g,21545,3,peripheral,13,417.459600022994,21545_3
BW,Low,2,space,3.5,3.88390599994454,g,21545,3,peripheral,14,383.9059999445449,21545_3
BW,Low,0,space,1,1.31743309996091,g,21545,3,peripheral,15,317.4330999609083,21545_3
RG,Low,2,space,4,4.35055820003618,g,21545,3,peripheral,16,350.55820003617646,21545_3
RG,Low,1,space,1,1.36753490008414,g,21545,3,peripheral,17,367.5349000841379,21545_3
RG,Low,4,space,1.5,1.94934160006233,g,21545,3,peripheral,19,449.3416000623256,21545_3
RG,High,3,space,1,1.51741599990055,g,21545,3,peripheral,20,517.4159999005497,21545_3
BW,High,2,space,4,4.45024130004458,g,21545,3,peripheral,21,450.2413000445813,21545_3
BW,Low,3,space,2.5,2.80082589993253,g,21545,3,peripheral,22,300.82589993253305,21545_3
BW,High,1,space,4,4.46730989997741,g,21545,3,peripheral,23,467.30989997740835,21545_3
BW,Low,1,space,6,6.40059100009967,g,21545,3,peripheral,24,400.5910000996664,21545_3
BW,Low,1,space,2,2.38362569990568,g,21545,3,peripheral,25,383.6256999056782,21545_3
BW,High,2,space,1,1.48424789996352,g,21545,3,peripheral,26,484.24789996352047,21545_3
RG,Low,1,space,2,2.31760489998851,g,21545,3,peripheral,27,317.6048999885097,21545_3
BW,High,1,space,2,2.4508085999405,g,21545,3,peripheral,28,450.80859994050115,21545_3
RG,Low,3,space,1.5,1.85049449990038,g,21545,3,peripheral,29,350.4944999003785,21545_3
RG,High,0,space,7,7.50039780000225,g,21545,3,peripheral,30,500.3978000022471,21545_3
BW,Low,3,space,1,1.31765560002532,g,21545,3,peripheral,31,317.65560002531856,21545_3
RG,High,1,space,1,1.43498590006493,g,21545,3,peripheral,32,434.9859000649303,21545_3
BW,High,1,None,7.500000000000001,7.966987799969502,g,21545,2,peripheral,1,466.9877999695009,21545_2
RG,High,1,space,3.0000000000000004,3.5345609000651166,g,21545,2,peripheral,2,534.5609000651161,21545_2
BW,Low,1,space,1,1.4505550999892876,g,21545,2,peripheral,3,450.55509998928756,21545_2
BW,High,1,space,3.5,3.9176207000855356,g,21545,2,peripheral,4,417.6207000855361,21545_2
RG,Low,1,space,4,4.384872099966742,g,21545,2,peripheral,5,384.8720999667421,21545_2
RG,High,1,space,5.5,6.05067740008235,g,21545,2,peripheral,6,550.6774000823498,21545_2
RG,Low,1,space,1,1.4170342999277636,g,21545,2,peripheral,7,417.03429992776364,21545_2
BW,Low,1,space,1,1.316460600006394,g,21545,2,peripheral,8,316.4606000063941,21545_2
BW,High,1,space,4.999999999999999,5.417526099947281,g,21545,2,peripheral,9,417.5260999472821,21545_2
RG,Low,0,space,1,1.4337686999933794,g,21545,2,peripheral,10,433.7686999933794,21545_2
BW,Low,1,space,2,2.350117399939336,g,21545,2,peripheral,11,350.1173999393359,21545_2
RG,Low,2,space,3.0000000000000004,3.5502394000068307,g,21545,2,peripheral,12,550.2394000068302,21545_2
BW,High,1,space,2.5,3.0841128999600187,g,21545,2,peripheral,13,584.1128999600187,21545_2
BW,Low,1,space,3.0000000000000004,3.5006884000031278,g,21545,2,peripheral,15,500.68840000312775,21545_2
RG,High,1,space,7.500000000000001,7.96718250005506,g,21545,2,peripheral,16,467.1825000550589,21545_2
RG,Low,1,space,2,2.367740099900402,g,21545,2,peripheral,17,367.74009990040213,21545_2
